id_orden	cve_entidad	des_entidad	cve_del	des_del	cve_sdel	des_sdel	cve_municipio	des_municipio	cve_patron	cve_mod	ta	tp	te	year	month	month2
1	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	1	16	11	11	0	22	5	mayo
2	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	2	16	16	16	0	22	5	mayo
3	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	3	16	2	2	0	22	5	mayo
4	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	4	16	4	4	0	22	5	mayo
5	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	5	16	2	2	0	22	5	mayo
6	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	6	16	10	10	0	22	5	mayo
7	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	7	16	6	6	0	22	5	mayo
8	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	8	16	278	267	11	22	5	mayo
9	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	9	16	6	6	0	22	5	mayo
10	1	AGUASCALIENTES	1	AGUASCALIENTES	1	AGUASCALIENTES NORTE	A01	AGUASCALIENTES	10	16	2	2	0	22	5	mayo
10054	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	11	16	26	10	16	22	5	mayo
10055	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	12	16	10	10	0	22	5	mayo
10056	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	13	16	30	27	3	22	5	mayo
10057	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	Y45	AGUASCALIENTES SUR	14	16	7	7	0	22	5	mayo
10058	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	15	16	60	60	0	22	5	mayo
10059	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	16	16	36	36	0	22	5	mayo
10060	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	Y45	AGUASCALIENTES SUR	17	16	1	1	0	22	5	mayo
10061	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	18	16	1641	797	844	22	5	mayo
10062	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	19	16	1	1	0	22	5	mayo
10063	1	AGUASCALIENTES	1	AGUASCALIENTES	19	AGUASCALIENTES SUR	A01	AGUASCALIENTES	20	16	19	19	0	22	5	mayo
15917	1	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A04	RINCON DE ROMOS	21	16	7	7	0	22	5	mayo
15918	1	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A04	RINCON DE ROMOS	22	16	5	5	0	22	5	mayo
15919	1	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A04	RINCON DE ROMOS	23	16	3	3	0	22	5	mayo
15920	1	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A04	RINCON DE ROMOS	24	16	96	83	13	22	5	mayo
15921	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	25	16	34	34	0	22	5	mayo
15922	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	26	16	131	131	0	22	5	mayo
15923	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	27	16	7	7	0	22	5	mayo
15924	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	28	16	42	42	0	22	5	mayo
15925	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	29	16	5	5	0	22	5	mayo
15926	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	30	16	4	4	0	22	5	mayo
15927	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	31	16	54	16	38	22	5	mayo
15928	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	32	16	209	196	13	22	5	mayo
15929	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	33	16	7	7	0	22	5	mayo
15930	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A06	MEXICALI	34	16	2673	2673	0	22	5	mayo
20278	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	35	16	2	2	0	22	5	mayo
20279	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	36	16	4	4	0	22	5	mayo
20280	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	37	16	1	1	0	22	5	mayo
20281	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	38	16	233	179	54	22	5	mayo
20282	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	39	16	41	41	0	22	5	mayo
20283	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	40	16	8	8	0	22	5	mayo
20284	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	41	16	129	129	0	22	5	mayo
20285	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	42	16	5	5	0	22	5	mayo
20286	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	43	16	227	209	18	22	5	mayo
20287	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	2	TECATE	A07	TECATE	44	16	6	6	0	22	5	mayo
21672	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	45	16	28	28	0	22	5	mayo
21673	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	46	16	41	41	0	22	5	mayo
21674	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	47	16	7	7	0	22	5	mayo
21675	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	48	16	1	1	0	22	5	mayo
21676	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	49	16	5	4	1	22	5	mayo
21677	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	50	16	4	4	0	22	5	mayo
21678	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	51	16	54	54	0	22	5	mayo
21679	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	52	16	134	123	11	22	5	mayo
21680	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	53	16	12	12	0	22	5	mayo
21681	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	3	ENSENADA	A05	ENSENADA BC	54	16	4	4	0	22	5	mayo
27977	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	4	SAN LUIS RIO COLORADO	A06	MEXICALI	55	16	2	2	0	22	5	mayo
27978	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	4	SAN LUIS RIO COLORADO	A06	MEXICALI	56	16	6	6	0	22	5	mayo
27979	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	4	SAN LUIS RIO COLORADO	A06	MEXICALI	57	16	2	2	0	22	5	mayo
27980	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	4	SAN LUIS RIO COLORADO	A06	MEXICALI	58	16	1	1	0	22	5	mayo
27981	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	59	16	1	1	0	22	5	mayo
27982	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	60	16	617	617	0	22	5	mayo
27983	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	61	16	8	8	0	22	5	mayo
27984	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	62	16	2	2	0	22	5	mayo
27985	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	63	16	1	1	0	22	5	mayo
27986	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	64	16	9	9	0	22	5	mayo
27987	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	65	16	1	1	0	22	5	mayo
27988	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	66	16	10	10	0	22	5	mayo
27989	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	67	16	796	745	51	22	5	mayo
27990	2	BAJA CALIFORNIA	2	BAJA CALIFORNIA	5	TIJUANA	A08	TIJUANA	68	16	16	16	0	22	5	mayo
34219	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	69	16	245	207	38	22	5	mayo
34220	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	70	16	99	99	0	22	5	mayo
34221	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	71	16	1	1	0	22	5	mayo
34222	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	72	16	8	4	4	22	5	mayo
34223	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	73	16	109	109	0	22	5	mayo
34224	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	74	16	2	2	0	22	5	mayo
34225	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	75	16	1	0	1	22	5	mayo
34226	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	76	16	2	2	0	22	5	mayo
34227	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	77	16	2	2	0	22	5	mayo
34228	2	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	Y35	ISLA DE CEDROS ENSENADA B C	78	16	5	4	1	22	5	mayo
34242	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	79	16	341	305	36	22	5	mayo
34243	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	80	16	15	11	4	22	5	mayo
34244	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	81	16	4	4	0	22	5	mayo
34245	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	82	16	1	1	0	22	5	mayo
34246	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	83	16	16	15	1	22	5	mayo
34247	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	84	16	128	84	44	22	5	mayo
34248	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	85	16	11	11	0	22	5	mayo
34249	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	86	16	6	6	0	22	5	mayo
34250	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	87	16	70	70	0	22	5	mayo
34251	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	1	LA PAZ	A09	LA PAZ	88	16	2	1	1	22	5	mayo
41850	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	89	16	5	4	1	22	5	mayo
41851	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	90	16	6	6	0	22	5	mayo
41852	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	91	16	9	9	0	22	5	mayo
41853	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	92	16	27	27	0	22	5	mayo
41854	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	93	16	1	1	0	22	5	mayo
41855	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	94	16	62	56	6	22	5	mayo
41856	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	95	16	7	5	2	22	5	mayo
41857	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	96	16	14	14	0	22	5	mayo
41858	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	97	16	1	1	0	22	5	mayo
41859	3	BAJA CALIFORNIA SUR	3	BAJA CALIFORNIA SUR	8	LOS CABOS	M62	LOS CABOS	98	16	1	1	0	22	5	mayo
46702	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	99	16	13	12	1	22	5	mayo
46703	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	100	16	6	6	0	22	5	mayo
46704	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	101	16	15	15	0	22	5	mayo
46705	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	102	16	15	14	1	22	5	mayo
46706	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	103	16	112	112	0	22	5	mayo
46707	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	104	16	9	9	0	22	5	mayo
46708	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	105	16	8	8	0	22	5	mayo
46709	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	106	16	230	230	0	22	5	mayo
46710	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	107	16	9	9	0	22	5	mayo
46711	4	CAMPECHE	4	CAMPECHE	1	CAMPECHE	A10	CAMPECHE	108	16	27	26	1	22	5	mayo
50414	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	109	16	22	22	0	22	5	mayo
50415	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	110	16	7	7	0	22	5	mayo
50416	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	111	16	19	19	0	22	5	mayo
50417	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	112	16	36	19	17	22	5	mayo
50418	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	113	16	6	6	0	22	5	mayo
50419	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	114	16	26	26	0	22	5	mayo
50420	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	115	16	1	1	0	22	5	mayo
50421	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	116	16	1241	720	521	22	5	mayo
50422	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	117	16	3	3	0	22	5	mayo
50423	4	CAMPECHE	4	CAMPECHE	4	CD. DEL CARMEN	A11	CARMEN	118	16	22	22	0	22	5	mayo
52615	5	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A32	PIEDRAS NEGRAS	119	16	4	4	0	22	5	mayo
52616	5	BAJA CALIFORNIA	2	BAJA CALIFORNIA	1	MEXICALI	A32	PIEDRAS NEGRAS	120	16	2	2	0	22	5	mayo
52617	5	COAHUILA	5	COAHUILA	3	SALTILLO	A34	RAMOS ARIZPE	121	16	4	3	1	22	5	mayo
52618	5	COAHUILA	5	COAHUILA	3	SALTILLO	A36	SALTILLO	122	16	156	155	1	22	5	mayo
52619	5	COAHUILA	5	COAHUILA	3	SALTILLO	A34	RAMOS ARIZPE	123	16	12	12	0	22	5	mayo
52620	5	COAHUILA	5	COAHUILA	3	SALTILLO	A34	RAMOS ARIZPE	124	16	5	5	0	22	5	mayo
52621	5	COAHUILA	5	COAHUILA	3	SALTILLO	A36	SALTILLO	125	16	159	153	6	22	5	mayo
52622	5	COAHUILA	5	COAHUILA	3	SALTILLO	A36	SALTILLO	126	16	530	463	67	22	5	mayo
52623	5	COAHUILA	5	COAHUILA	3	SALTILLO	A34	RAMOS ARIZPE	127	16	2	2	0	22	5	mayo
52624	5	COAHUILA	5	COAHUILA	3	SALTILLO	A36	SALTILLO	128	16	1	1	0	22	5	mayo
52625	5	COAHUILA	5	COAHUILA	3	SALTILLO	A34	RAMOS ARIZPE	129	16	3	2	1	22	5	mayo
52626	5	COAHUILA	5	COAHUILA	3	SALTILLO	A36	SALTILLO	130	16	10	9	1	22	5	mayo
63613	5	COAHUILA	5	COAHUILA	9	TORREON	A39	SAN PEDRO	131	16	7	7	0	22	5	mayo
63614	5	COAHUILA	5	COAHUILA	9	TORREON	A40	TORREON	132	16	9	9	0	22	5	mayo
63615	5	COAHUILA	5	COAHUILA	9	TORREON	A39	SAN PEDRO	133	16	1	1	0	22	5	mayo
63616	5	COAHUILA	5	COAHUILA	9	TORREON	A40	TORREON	134	16	81	27	54	22	5	mayo
63617	5	COAHUILA	5	COAHUILA	9	TORREON	A40	TORREON	135	16	13	13	0	22	5	mayo
63618	5	COAHUILA	5	COAHUILA	9	TORREON	A40	TORREON	136	16	2	2	0	22	5	mayo
63619	5	COAHUILA	5	COAHUILA	9	TORREON	A40	TORREON	137	16	91	91	0	22	5	mayo
63620	5	COAHUILA	5	COAHUILA	9	TORREON	A40	TORREON	138	16	29	28	1	22	5	mayo
63621	5	COAHUILA	5	COAHUILA	9	TORREON	A40	TORREON	139	16	73	40	33	22	5	mayo
63622	5	COAHUILA	5	COAHUILA	9	TORREON	A22	FRANCISCO I MADERO	140	16	4	4	0	22	5	mayo
75016	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	141	16	1	1	0	22	5	mayo
75017	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	142	16	19	19	0	22	5	mayo
75018	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	143	16	31	31	0	22	5	mayo
75019	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	144	16	51	51	0	22	5	mayo
75020	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	145	16	12	12	0	22	5	mayo
75021	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	146	16	3	3	0	22	5	mayo
75022	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	147	16	2	2	0	22	5	mayo
75023	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	148	16	2	2	0	22	5	mayo
75024	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	149	16	3	3	0	22	5	mayo
75025	5	COAHUILA	5	COAHUILA	11	CD. ACUÒA	A18	ACU+A	150	16	2	2	0	22	5	mayo
76342	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A28	MORELOS	151	16	16	15	1	22	5	mayo
76343	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	152	16	2	2	0	22	5	mayo
76344	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	153	16	5	5	0	22	5	mayo
76345	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	154	16	2	2	0	22	5	mayo
76346	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	155	16	29	29	0	22	5	mayo
76347	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	156	16	3	3	0	22	5	mayo
76348	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	157	16	71	17	54	22	5	mayo
76349	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	158	16	10	9	1	22	5	mayo
76350	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	159	16	51	51	0	22	5	mayo
76351	5	COAHUILA	5	COAHUILA	12	PIEDRAS NEGRAS	A32	PIEDRAS NEGRAS	160	16	36	32	4	22	5	mayo
79484	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A37	SAN BUENAVENTURA	161	16	10	10	0	22	5	mayo
79485	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A37	SAN BUENAVENTURA	162	16	2	2	0	22	5	mayo
79486	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A37	SAN BUENAVENTURA	163	16	26	25	1	22	5	mayo
79487	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A23	FRONTERA	164	16	8	8	0	22	5	mayo
79488	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A27	MONCLOVA	165	16	1	0	1	22	5	mayo
79489	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A23	FRONTERA	166	16	6	6	0	22	5	mayo
79490	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A23	FRONTERA	167	16	16	16	0	22	5	mayo
79491	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A23	FRONTERA	168	16	7	7	0	22	5	mayo
79492	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A23	FRONTERA	169	16	422	355	67	22	5	mayo
79493	5	COAHUILA	5	COAHUILA	17	MONCLOVA	A27	MONCLOVA	170	16	19	0	19	22	5	mayo
84371	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	171	16	104	102	2	22	5	mayo
84372	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	172	16	18	17	1	22	5	mayo
84373	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	173	16	14	14	0	22	5	mayo
84374	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	174	16	11	11	0	22	5	mayo
84375	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	175	16	2	2	0	22	5	mayo
84376	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	176	16	4	4	0	22	5	mayo
84377	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	177	16	21	21	0	22	5	mayo
84378	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	178	16	38	38	0	22	5	mayo
84379	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	179	16	11	11	0	22	5	mayo
84380	5	COAHUILA	5	COAHUILA	23	SABINAS	A29	MUZQUIZ	180	16	77	77	0	22	5	mayo
86711	5	NUEVO LEON	20	NUEVO LEON	31	NUEVO LEON NORESTE	L68	CANDELA COAH	181	16	2	2	0	22	5	mayo
86712	5	NUEVO LEON	20	NUEVO LEON	31	NUEVO LEON NORESTE	L68	CANDELA COAH	182	16	1	1	0	22	5	mayo
86713	5	NUEVO LEON	20	NUEVO LEON	31	NUEVO LEON NORESTE	L68	CANDELA COAH	183	16	7	5	2	22	5	mayo
86714	5	NUEVO LEON	20	NUEVO LEON	31	NUEVO LEON NORESTE	L68	CANDELA COAH	184	16	2	2	0	22	5	mayo
86715	5	NUEVO LEON	20	NUEVO LEON	31	NUEVO LEON NORESTE	L68	CANDELA COAH	185	16	23	11	12	22	5	mayo
86716	5	TAMAULIPAS	29	TAMAULIPAS	18	NUEVO LAREDO	M68	HIDALGO COAH	186	16	1	0	1	22	5	mayo
86717	5	TAMAULIPAS	29	TAMAULIPAS	18	NUEVO LAREDO	M68	HIDALGO COAH	187	16	1	1	0	22	5	mayo
86718	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	188	16	5	5	0	22	5	mayo
86719	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	189	16	2	2	0	22	5	mayo
86720	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	190	16	711	711	0	22	5	mayo
86721	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	191	16	9	9	0	22	5	mayo
86722	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	192	16	225	225	0	22	5	mayo
86723	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	193	16	19	19	0	22	5	mayo
86724	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	194	16	149	149	0	22	5	mayo
86725	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	195	16	2	2	0	22	5	mayo
86726	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	196	16	427	427	0	22	5	mayo
86727	6	COAHUILA	5	COAHUILA	9	TORREON	A49	TECOMAN	197	16	5	4	1	22	5	mayo
86728	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	198	16	20	20	0	22	5	mayo
86729	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	199	16	17	16	1	22	5	mayo
86730	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	200	16	6	6	0	22	5	mayo
86731	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	201	16	9	9	0	22	5	mayo
86732	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	202	16	6	5	1	22	5	mayo
86733	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	203	16	142	142	0	22	5	mayo
86734	6	COLIMA	6	COLIMA	1	COLIMA	A45	COLIMA	204	16	139	139	0	22	5	mayo
